strain,species,genus,family,order,class,phylum,kingdom,id,genbank,intercept,slope,rate,rsquared,pval
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321602,HF545616,2.40735216026533,2.0171472456963e-05,1.51860406944589,0.723161597260387,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR321602,CP001071,2.69137602842721,1.85807849898765e-05,1.47365221742515,0.987900751227598,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321602,CP003040,1.33430283446262,1.95509042686901e-05,1.59978121982901,0.987437626952564,0
Desulfovibrio piger,Desulfovibrio piger,Desulfovibrio,Desulfovibrionaceae,Desulfovibrionales,Deltaproteobacteria,Proteobacteria,Bacteria,ERR321602,LT630450,0.860305949888577,6.12721286333113e-05,2.59338874596834,0.982036578835656,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321602,CP002544,2.08489880710783,1.05497476222542e-05,1.41322379748888,0.987714010172262,0
butyrate-producing bacterium SS3/4,butyrate-producing bacterium SS3/4,"","",Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321602,FP929062,1.00561536735338,2.67011557956542e-05,1.88024527000291,0.986902639049878,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321602,CP012801,0.809935763149398,1.12023998741887e-05,1.51649902576579,0.996975222734773,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321602,CP000139,1.33402794899919,4.59402989021596e-05,4.94375506920321,0.998055055725227,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321602,AP018536,1.05861562874576,7.47544833610476e-05,5.5265308170377,0.998474707362768,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321602,CP001107,3.15480823300465,2.42180292411218e-05,1.72887821754667,0.754965183912569,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,CP030777,1.29183390199362,0.000110376990553918,9.8129204888824,0.993837052168857,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,FP929032,0.827603645896518,6.02260133296795e-05,3.31693014277741,0.99272051688949,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP011531,2.00003007565925,4.81959553232583e-05,6.21678725095894,0.995987180336955,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,AE015928,1.64020817299282,1.39526846571549e-05,1.83542607317139,0.93189037632818,0
Alistipes finegoldii DSM 17242,Alistipes finegoldii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP003274,1.69347524442338,3.65711935358617e-05,2.32571280678158,0.978612527182999,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,CP001104,0.97379567761049,4.76549440439474e-05,1.8553709038694,0.988599705793204,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,CP012098,0.823886387454737,2.95960881426651e-05,1.70352560781934,0.996234184943386,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP022412,1.23465006821091,1.26675062927068e-05,1.50339972229517,0.995853963447241,0
Ruminococcus sp. SR1/5,Ruminococcus sp. SR1/5,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,FP929053,0.720079639308699,3.10736569717346e-05,1.76335551119817,0.949460764039574,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,CP003040,2.17005022189726,1.78449455846395e-05,1.58092224066133,0.960379874965588,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP002544,1.70460277452004,1.02556094858045e-05,1.38553640295246,0.937842242414813,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP012801,3.48126569180331,1.27237962546977e-05,1.81222894937179,0.812304290799803,0
[Eubacterium] siraeum 70/3,[Eubacterium] siraeum,"",Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,FP929044,2.95421417315829,2.43195974799619e-05,1.67623172035982,0.870571853853956,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321606,CP000139,1.48476992920903,5.10232261424792e-05,6.20595295186821,0.997277891496542,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,AP018536,2.41529930398567,9.37864029079768e-05,9.97623054147262,0.989509803982263,0
Roseburia intestinalis M50/1,Roseburia intestinalis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,FP929049,2.63295843091805,1.68246726924593e-05,1.65967955423317,0.903057652800648,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321606,CP001107,2.24140876125825,3.93062509137718e-05,2.39896107410541,0.839562475414324,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,CP030777,2.56297812608443,6.90360665443774e-05,4.75065305585612,0.983830130234497,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321608,CP011531,1.83047013292265,5.94365182020793e-05,6.34635956021429,0.995281970904515,0
Alistipes finegoldii DSM 17242,Alistipes finegoldii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321608,CP003274,2.78719002134994,2.99437362693134e-05,2.21107554126672,0.980410991694122,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,CP001104,4.11578966228149,5.65193517223071e-05,2.34731624689075,0.87173498945043,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,CP012098,1.34231581754739,2.77183839639787e-05,1.81867331809149,0.973787015197638,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,HF545616,3.34140403223166,1.48340756735459e-05,1.39022391029046,0.913023663811968,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,CP003040,1.03897878842554,2.32856482274078e-05,1.73912729033251,0.975878030555736,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321608,CP002544,1.5675583856116,1.41352821615435e-05,1.50024144262866,0.95469018374041,0
butyrate-producing bacterium SS3/4,butyrate-producing bacterium SS3/4,"","",Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,FP929062,1.67951394915777,2.5313954108126e-05,1.90107122011242,0.983262034561717,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,AP018536,2.95847973944624,2.41865211013755e-05,1.95369952853637,0.78109910901109,0
Bacteroides fragilis YCH46,Bacteroides fragilis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321608,AP006841,2.20779465696364,1.17004209168665e-05,1.56486335851977,0.98182032204334,0
Roseburia intestinalis M50/1,Roseburia intestinalis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,FP929049,2.95907193033827,1.51561947751785e-05,1.58247519851898,0.933688999418145,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321608,CP001107,3.00964483816258,4.43426004051676e-05,2.81948044064963,0.786345874372638,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,CP030777,0.881396345102642,9.0193606540965e-05,5.49108502339178,0.975871432810768,0
Enterococcus faecalis V583,Enterococcus faecalis,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,ERR321612,AE016830,1.05448624405125,2.22814068831678e-05,1.57450211120412,0.996568304232638,0
Ruminococcus champanellensis 18P13 = JCM 17042,Ruminococcus champanellensis,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,FP929052,0.904455205218367,2.47390024657279e-05,1.51706564834197,0.992525873129698,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,CP001104,2.90671736135416,5.45603809981457e-05,2.28875577914974,0.868774577814608,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321612,CP022412,0.754080264745321,1.2957053356539e-05,1.38897346374589,0.995661893200639,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,HF545616,3.29605769914394,1.83236435120708e-05,1.49604802149868,0.87286743159843,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR321612,CP001071,1.16020057641873,2.75452689474502e-05,1.75675089681912,0.986046531523198,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321612,CP002544,0.897231548615381,1.10310394972138e-05,1.37945317938171,0.992385606558566,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321612,CP000139,1.13696418045239,4.62311088246859e-05,4.63558899458726,0.99778913366166,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,AP018536,3.40625548551497,1.95693270748926e-05,1.69573695791154,0.835353506350778,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321612,CP001107,2.19035823263594,2.09668816649813e-05,1.62081674437231,0.811536958108128,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,CP030777,3.44191110368986,3.79317782543192e-05,2.36098502139237,0.985082974689733,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321614,FP929032,1.03917769862962,3.50697981055877e-05,2.23691426325368,0.99059188327185,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321614,AE015928,1.38347026557111,1.1927525054396e-05,1.62937026629905,0.979914647858693,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,CP001104,1.91993084407097,5.4106867557683e-05,2.27896855328646,0.920476063649174,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321614,CP022412,1.36687902786203,1.26524644650942e-05,1.50964673893588,0.99066957330019,0
Bifidobacterium adolescentis ATCC 15703,Bifidobacterium adolescentis,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,ERR321614,AP009256,1.64378851945458,5.2594263257918e-05,2.10610433918826,0.94707113586862,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,HF545616,2.34441691472067,2.08568559688272e-05,1.53867783840312,0.817528264622734,0
Dialister sp. Marseille-P5638,Dialister sp. Marseille-P5638,Dialister,Veillonellaceae,Veillonellales,Negativicutes,Firmicutes,Bacteria,ERR321614,LT996885,3.05393847511619,1.62539079630826e-05,1.33239623152351,0.954724782599981,0
Ruminococcus sp. SR1/5,Ruminococcus sp. SR1/5,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929053,1.62379162628979,2.66675787266536e-05,1.92798571227285,0.981726258638549,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,CP003040,1.69038089691749,1.94972813896344e-05,1.62632145713617,0.981700359545587,0
[Ruminococcus] torques L2-14,[Ruminococcus] torques,Blautia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929055,0.915947820553007,3.44842888885827e-05,1.97284848182564,0.97956647394131,0
Coprococcus sp. ART55/1,Coprococcus sp. ART55/1,Coprococcus,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929039,3.07096675829351,2.43666421456592e-05,1.75964338197658,0.950746506812385,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321614,CP002544,1.31443045776479,1.10325500364554e-05,1.40909382134155,0.987156862376807,0
butyrate-producing bacterium SS3/4,butyrate-producing bacterium SS3/4,"","",Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929062,0.867120835793025,5.93167258665886e-05,3.30628496988187,0.991006006050982,0
[Eubacterium] siraeum 70/3,[Eubacterium] siraeum,"",Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929044,2.25591554499502,1.9234408454321e-05,1.51332491123444,0.940497806456503,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321614,CP000139,2.06532137664089,5.21585302260697e-05,6.43093973135491,0.991090073235231,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,AP018536,1.1793629872062,1.94170458699681e-05,1.70119006295996,0.982204666807134,0
Roseburia intestinalis M50/1,Roseburia intestinalis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,FP929049,1.12091846076156,1.87117275866243e-05,1.67317363369953,0.988875271411856,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321614,CP001107,3.98282077009345,2.76161984299369e-05,1.88948598792954,0.742209086788781,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,CP030777,2.24140618505024,8.24045005950283e-05,6.55713066131408,0.993325561580887,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,FP929032,0.852268035265935,8.16276805459155e-05,5.0127438279053,0.993119642232015,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,CP011531,0.847133207763851,5.03821333193838e-05,3.66323843918413,0.997751580931933,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,CP001104,2.08794095970076,6.01784322146283e-05,2.4902054342942,0.950453026701263,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,CP012098,0.782109033990787,2.88436086380705e-05,1.58238097199814,0.99553481159048,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,CP022412,1.50710032253385,1.22583573886701e-05,1.49517871178193,0.986760664705031,0
Bifidobacterium adolescentis ATCC 15703,Bifidobacterium adolescentis,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,ERR321616,AP009256,0.822963462376807,5.00749020366092e-05,1.70070749173948,0.99639047141605,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,HF545616,2.57003023869991,2.2151328147837e-05,1.59437979836067,0.872899227290571,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,CP003040,0.717868441148236,2.4550143092221e-05,1.56389711455207,0.967340453680978,0
Coprococcus sp. ART55/1,Coprococcus sp. ART55/1,Coprococcus,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,FP929039,3.45986498196479,2.78315356453541e-05,1.8669703952848,0.917289465826024,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,CP002544,1.47267414372954,1.44996847382751e-05,1.56431146910302,0.919524967464019,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,CP012801,1.85486895667334,1.21898474501108e-05,1.74385964013509,0.90676168114534,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321616,CP000139,1.54465990271321,4.59238444702804e-05,5.17098559383956,0.996848679545522,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321616,CP001107,3.9500829510301,2.44541647185561e-05,1.751315438179,0.787735322301829,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321619,CP030777,2.40610569744441,5.25617195364925e-05,3.32512858946952,0.98647605109836,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321619,AE015928,0.90841140790627,1.07459338252508e-05,1.45762175055528,0.992293360584929,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321619,CP001104,2.63813285934506,6.74934800774351e-05,2.91156798796129,0.912196247409227,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321619,CP003040,0.780366612712116,2.18538666030535e-05,1.59927784076213,0.969451284595172,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR321619,CP002544,1.08787349120582,1.24006470248331e-05,1.451146927446,0.989069812754254,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR321619,AP018536,3.15009508093199,3.42699487726313e-05,2.57606186922478,0.980418861229144,0
